"Date" "Year" "Quarter" "Appr..status" "Seq.No." "Sampling.type" "Vessel" "Trip" "Station" "Gear" "Mesh.size" "Validity..haul." "Subsample" "Fate" "Processing" "Catagory" "Max.maturity" "Subdiv." "Rect." "ICES" "Depth" "Fishno" "LngtClass" "Age" "Age.quality" "IndWgt" "Sex" "Maturity" "Otolithno" "Spmen.note" "Age.quality...code." "Area" "Area_Year"
"42619" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 17 115 2 NA 10 "" NA NA "" NA 27 "27.2001"
"42620" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 19 115 2 NA 10 "" NA NA "" NA 27 "27.2001"
"42621" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 18 115 4 NA 10 "" NA NA "" NA 27 "27.2001"
"42622" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 16 115 5 NA 10 "" NA NA "" NA 27 "27.2001"
"42623" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 20 115 6 NA 10 "" NA NA "" NA 27 "27.2001"
"42624" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 24 120 2 NA 11 "" NA NA "" NA 27 "27.2001"
"42625" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 21 120 4 NA 11 "" NA NA "" NA 27 "27.2001"
"42626" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 22 120 4 NA 11 "" NA NA "" NA 27 "27.2001"
"42627" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 23 120 6 NA 11 "" NA NA "" NA 27 "27.2001"
"42628" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 25 120 6 NA 11 "" NA NA "" NA 27 "27.2001"
"42629" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 26 125 4 NA 11 "" NA NA "" NA 27 "27.2001"
"42630" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 28 125 4 NA 11 "" NA NA "" NA 27 "27.2001"
"42631" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 27 125 4 NA 11 "" NA NA "" NA 27 "27.2001"
"42632" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 29 125 7 NA 11 "" NA NA "" NA 27 "27.2001"
"42633" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 30 125 7 NA 11 "" NA NA "" NA 27 "27.2001"
"42634" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 31 130 7 NA 12 "" NA NA "" NA 27 "27.2001"
"42635" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 35 130 7 NA 12 "" NA NA "" NA 27 "27.2001"
"42636" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 34 130 7 NA 12 "" NA NA "" NA 27 "27.2001"
"42637" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 32 130 8 NA 12 "" NA NA "" NA 27 "27.2001"
"42638" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 33 130 8 NA 12 "" NA NA "" NA 27 "27.2001"
"42639" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 36 135 8 NA 12 "" NA NA "" NA 27 "27.2001"
"42640" "10/8/01" 2001 4 "Final" 10518 2 "SEPI" 15 518 321 NA "V" 0 8 0 9 NA "27" 4462 "44G7" 85 37 140 8 NA 13 "" NA NA "" NA 27 "27.2001"
"42641" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 1 80 0 NA 4 "" NA NA "" NA 27 "27.2001"
"42642" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 2 85 0 NA 4 "" NA NA "" NA 27 "27.2001"
"42643" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 3 95 1 NA 6 "" NA NA "" NA 27 "27.2001"
"42644" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 4 95 1 NA 6 "" NA NA "" NA 27 "27.2001"
"42645" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 5 100 1 NA 7 "" NA NA "" NA 27 "27.2001"
"42646" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 8 100 1 NA 7 "" NA NA "" NA 27 "27.2001"
"42647" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 7 100 1 NA 7 "" NA NA "" NA 27 "27.2001"
"42648" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 6 100 1 NA 7 "" NA NA "" NA 27 "27.2001"
"42649" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 9 105 1 NA 7 "" NA NA "" NA 27 "27.2001"
"42650" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 13 105 1 NA 7 "" NA NA "" NA 27 "27.2001"
"42651" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 10 105 1 NA 7 "" NA NA "" NA 27 "27.2001"
"42652" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 11 105 2 NA 7 "" NA NA "" NA 27 "27.2001"
"42653" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 12 105 2 NA 7 "" NA NA "" NA 27 "27.2001"
"42654" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 14 110 2 NA 9 "" NA NA "" NA 27 "27.2001"
"42655" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 18 110 2 NA 9 "" NA NA "" NA 27 "27.2001"
"42656" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 17 110 2 NA 9 "" NA NA "" NA 27 "27.2001"
"42657" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 16 110 2 NA 9 "" NA NA "" NA 27 "27.2001"
"42658" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 15 110 2 NA 9 "" NA NA "" NA 27 "27.2001"
"42659" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 19 115 2 NA 10 "" NA NA "" NA 27 "27.2001"
"42660" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 23 115 2 NA 10 "" NA NA "" NA 27 "27.2001"
"42661" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 22 115 2 NA 10 "" NA NA "" NA 27 "27.2001"
"42662" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 20 115 4 NA 10 "" NA NA "" NA 27 "27.2001"
"42663" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 21 115 5 NA 10 "" NA NA "" NA 27 "27.2001"
"42664" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 25 120 2 NA 11 "" NA NA "" NA 27 "27.2001"
"42665" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 27 120 3 NA 11 "" NA NA "" NA 27 "27.2001"
"42666" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 24 120 4 NA 11 "" NA NA "" NA 27 "27.2001"
"42667" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 26 120 4 NA 11 "" NA NA "" NA 27 "27.2001"
"42668" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 28 120 7 NA 11 "" NA NA "" NA 27 "27.2001"
"42669" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 30 125 4 NA 13 "" NA NA "" NA 27 "27.2001"
"42670" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 33 125 4 NA 13 "" NA NA "" NA 27 "27.2001"
"42671" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 31 125 4 NA 13 "" NA NA "" NA 27 "27.2001"
"42672" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 29 125 6 NA 13 "" NA NA "" NA 27 "27.2001"
"42673" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 32 125 7 NA 13 "" NA NA "" NA 27 "27.2001"
"42674" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 35 130 4 NA 12 "" NA NA "" NA 27 "27.2001"
"42675" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 34 130 6 NA 12 "" NA NA "" NA 27 "27.2001"
"42676" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 36 130 6 NA 12 "" NA NA "" NA 27 "27.2001"
"42677" "10/8/01" 2001 4 "Final" 10519 2 "SEPI" 15 519 321 NA "V" 0 8 0 9 NA "27" 4562 "45G7" 80 37 135 5 NA 13 "" NA NA "" NA 27 "27.2001"
"42678" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 1 80 0 NA 4 "" NA NA "" NA 29 "29.2001"
"42679" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 2 95 1 NA 6 "" NA NA "" NA 29 "29.2001"
"42680" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 3 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42681" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 7 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42682" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 6 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42683" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 5 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42684" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 4 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42685" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 8 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42686" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 12 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42687" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 11 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42688" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 10 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42689" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 9 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42690" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 16 110 1 NA 9 "" NA NA "" NA 29 "29.2001"
"42691" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 13 110 2 NA 9 "" NA NA "" NA 29 "29.2001"
"42692" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 15 110 2 NA 9 "" NA NA "" NA 29 "29.2001"
"42693" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 14 110 2 NA 9 "" NA NA "" NA 29 "29.2001"
"42694" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 17 110 4 NA 9 "" NA NA "" NA 29 "29.2001"
"42695" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 20 115 2 NA 10 "" NA NA "" NA 29 "29.2001"
"42696" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 21 115 2 NA 10 "" NA NA "" NA 29 "29.2001"
"42697" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 18 115 4 NA 10 "" NA NA "" NA 29 "29.2001"
"42698" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 19 115 4 NA 10 "" NA NA "" NA 29 "29.2001"
"42699" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 22 115 6 NA 10 "" NA NA "" NA 29 "29.2001"
"42700" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 23 120 2 NA 10 "" NA NA "" NA 29 "29.2001"
"42701" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 24 120 4 NA 10 "" NA NA "" NA 29 "29.2001"
"42702" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 27 120 4 NA 10 "" NA NA "" NA 29 "29.2001"
"42703" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 26 120 4 NA 10 "" NA NA "" NA 29 "29.2001"
"42704" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 25 120 6 NA 10 "" NA NA "" NA 29 "29.2001"
"42705" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 28 125 2 NA 12 "" NA NA "" NA 29 "29.2001"
"42706" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 29 125 4 NA 12 "" NA NA "" NA 29 "29.2001"
"42707" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 31 125 4 NA 12 "" NA NA "" NA 29 "29.2001"
"42708" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 30 125 4 NA 12 "" NA NA "" NA 29 "29.2001"
"42709" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 32 125 8 NA 12 "" NA NA "" NA 29 "29.2001"
"42710" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 35 130 4 NA 12 "" NA NA "" NA 29 "29.2001"
"42711" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 33 130 5 NA 12 "" NA NA "" NA 29 "29.2001"
"42712" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 36 130 7 NA 12 "" NA NA "" NA 29 "29.2001"
"42713" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 37 130 7 NA 12 "" NA NA "" NA 29 "29.2001"
"42715" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 38 135 7 NA 13 "" NA NA "" NA 29 "29.2001"
"42717" "10/9/01" 2001 4 "Final" 10520 2 "SEPI" 15 520 321 NA "V" 0 8 0 9 NA "29S" 4664 "46G9" 136 40 145 7 NA 14 "" NA NA "" NA 29 "29.2001"
"42718" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 1 90 1 NA 5 "" NA NA "" NA 29 "29.2001"
"42719" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 2 95 1 NA 6 "" NA NA "" NA 29 "29.2001"
"42720" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 4 95 1 NA 6 "" NA NA "" NA 29 "29.2001"
"42721" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 3 95 1 NA 6 "" NA NA "" NA 29 "29.2001"
"42722" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 5 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42723" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 9 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42724" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 8 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42725" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 7 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42726" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 6 100 1 NA 7 "" NA NA "" NA 29 "29.2001"
"42727" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 10 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42728" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 14 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42729" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 13 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42730" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 12 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42731" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 11 105 1 NA 8 "" NA NA "" NA 29 "29.2001"
"42732" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 16 110 2 NA 9 "" NA NA "" NA 29 "29.2001"
"42733" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 19 110 2 NA 9 "" NA NA "" NA 29 "29.2001"
"42734" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 18 110 2 NA 9 "" NA NA "" NA 29 "29.2001"
"42735" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 17 110 3 NA 9 "" NA NA "" NA 29 "29.2001"
"42736" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 15 110 4 NA 9 "" NA NA "" NA 29 "29.2001"
"42737" "10/9/01" 2001 4 "Final" 10521 2 "SEPI" 15 521 321 NA "V" 0 8 0 9 NA "29S" 4764 "47G9" 91 20 115 2 NA 9 "" NA NA "" NA 29 "29.2001"
