"Date" "Year" "Quarter" "Appr..status" "Seq.No." "Sampling.type" "Vessel" "Trip" "Station" "Gear" "Mesh.size" "Validity..haul." "Subsample" "Fate" "Processing" "Catagory" "Max.maturity" "Subdiv." "Rect." "ICES" "Depth" "Fishno" "LngtClass" "Age" "Age.quality" "IndWgt" "Sex" "Maturity" "Otolithno" "Spmen.note" "Age.quality...code." "Area" "Area_Year"
"34169" "10/19/94" 1994 4 "Final" 389 2 "SEPI" 72 246 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 140 41 140 6 NA 16 "" NA NA "" NA 29 "29.1994"
"34170" "10/19/94" 1994 4 "Final" 389 2 "SEPI" 72 246 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 140 43 140 6 NA 16 "" NA NA "" NA 29 "29.1994"
"34171" "10/19/94" 1994 4 "Final" 389 2 "SEPI" 72 246 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 140 40 140 7 NA 16 "" NA NA "" NA 29 "29.1994"
"34173" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 1 70 0 NA 2 "" NA NA "" NA 29 "29.1994"
"34174" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 5 70 0 NA 2 "" NA NA "" NA 29 "29.1994"
"34175" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 4 70 0 NA 2 "" NA NA "" NA 29 "29.1994"
"34176" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 3 70 0 NA 2 "" NA NA "" NA 29 "29.1994"
"34177" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 2 70 0 NA 2 "" NA NA "" NA 29 "29.1994"
"34178" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 6 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34179" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 10 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34180" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 9 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34181" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 8 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34182" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 7 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34183" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 11 105 1 NA 8 "" NA NA "" NA 29 "29.1994"
"34184" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 12 110 2 NA 10 "" NA NA "" NA 29 "29.1994"
"34185" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 13 115 2 NA 10 "" NA NA "" NA 29 "29.1994"
"34186" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 15 115 2 NA 10 "" NA NA "" NA 29 "29.1994"
"34187" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 14 115 2 NA 10 "" NA NA "" NA 29 "29.1994"
"34188" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 16 115 3 NA 10 "" NA NA "" NA 29 "29.1994"
"34189" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 17 115 3 NA 10 "" NA NA "" NA 29 "29.1994"
"34190" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 22 120 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34191" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 18 120 3 NA 11 "" NA NA "" NA 29 "29.1994"
"34192" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 21 120 3 NA 11 "" NA NA "" NA 29 "29.1994"
"34193" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 20 120 3 NA 11 "" NA NA "" NA 29 "29.1994"
"34194" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 19 120 3 NA 11 "" NA NA "" NA 29 "29.1994"
"34195" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 27 125 2 NA 12 "" NA NA "" NA 29 "29.1994"
"34196" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 23 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34197" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 26 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34198" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 25 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34199" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 24 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34200" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 28 130 2 NA 13 "" NA NA "" NA 29 "29.1994"
"34201" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 30 130 3 NA 13 "" NA NA "" NA 29 "29.1994"
"34202" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 32 130 3 NA 13 "" NA NA "" NA 29 "29.1994"
"34203" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 29 130 5 NA 13 "" NA NA "" NA 29 "29.1994"
"34205" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 36 135 2 NA 14 "" NA NA "" NA 29 "29.1994"
"34206" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 33 135 3 NA 14 "" NA NA "" NA 29 "29.1994"
"34207" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 34 135 3 NA 14 "" NA NA "" NA 29 "29.1994"
"34208" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 35 135 5 NA 14 "" NA NA "" NA 29 "29.1994"
"34209" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 37 135 6 NA 14 "" NA NA "" NA 29 "29.1994"
"34210" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 38 140 5 NA 16 "" NA NA "" NA 29 "29.1994"
"34211" "10/19/94" 1994 4 "Final" 390 2 "SEPI" 72 247 321 10 "V" 0 8 0 9 8 "29S" 4766 "47H1" 150 39 140 6 NA 16 "" NA NA "" NA 29 "29.1994"
"34212" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 1 115 2 NA 9 "" NA NA "" NA 29 "29.1994"
"34213" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 2 120 2 NA 12 "" NA NA "" NA 29 "29.1994"
"34214" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 6 120 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34218" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 7 125 2 NA 12 "" NA NA "" NA 29 "29.1994"
"34219" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 9 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34223" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 14 130 2 NA 13 "" NA NA "" NA 29 "29.1994"
"34224" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 12 130 3 NA 13 "" NA NA "" NA 29 "29.1994"
"34225" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 13 130 3 NA 13 "" NA NA "" NA 29 "29.1994"
"34228" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 20 135 4 NA 14 "" NA NA "" NA 29 "29.1994"
"34229" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 19 135 6 NA 14 "" NA NA "" NA 29 "29.1994"
"34233" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 25 140 6 NA 15 "" NA NA "" NA 29 "29.1994"
"34238" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 29 145 5 NA 16 "" NA NA "" NA 29 "29.1994"
"34239" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 31 145 5 NA 16 "" NA NA "" NA 29 "29.1994"
"34240" "10/20/94" 1994 4 "Final" 391 2 "SEPI" 72 248 321 10 "V" 0 8 0 9 8 "29S" 4765 "47H0" 53 27 145 6 NA 16 "" NA NA "" NA 29 "29.1994"
"34243" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 1 80 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34244" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 2 120 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34245" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 6 120 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34246" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 5 120 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34247" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 4 120 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34248" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 3 120 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34249" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 7 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34250" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 11 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34251" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 10 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34252" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 9 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34253" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 8 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34254" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 12 130 3 NA 13 "" NA NA "" NA 29 "29.1994"
"34255" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 16 130 3 NA 13 "" NA NA "" NA 29 "29.1994"
"34256" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 14 130 3 NA 13 "" NA NA "" NA 29 "29.1994"
"34257" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 13 130 3 NA 13 "" NA NA "" NA 29 "29.1994"
"34258" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 15 130 5 NA 13 "" NA NA "" NA 29 "29.1994"
"34259" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 17 135 2 NA 14 "" NA NA "" NA 29 "29.1994"
"34260" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 18 135 3 NA 14 "" NA NA "" NA 29 "29.1994"
"34261" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 21 135 5 NA 14 "" NA NA "" NA 29 "29.1994"
"34262" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 20 135 6 NA 14 "" NA NA "" NA 29 "29.1994"
"34264" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 24 140 5 NA 15 "" NA NA "" NA 29 "29.1994"
"34265" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 22 140 6 NA 15 "" NA NA "" NA 29 "29.1994"
"34266" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 26 140 6 NA 15 "" NA NA "" NA 29 "29.1994"
"34267" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 23 140 6 NA 15 "" NA NA "" NA 29 "29.1994"
"34269" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 28 145 5 NA 16 "" NA NA "" NA 29 "29.1994"
"34270" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 30 145 5 NA 16 "" NA NA "" NA 29 "29.1994"
"34271" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 29 145 5 NA 16 "" NA NA "" NA 29 "29.1994"
"34272" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 31 145 6 NA 16 "" NA NA "" NA 29 "29.1994"
"34273" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 27 145 9 NA 16 "" NA NA "" NA 29 "29.1994"
"34274" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 34 150 4 NA 18 "" NA NA "" NA 29 "29.1994"
"34275" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 33 150 5 NA 18 "" NA NA "" NA 29 "29.1994"
"34276" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 32 150 10 NA 18 "" NA NA "" NA 29 "29.1994"
"34278" "10/20/94" 1994 4 "Final" 392 2 "SEPI" 72 249 321 10 "V" 0 8 0 9 8 "29S" 4764 "47G9" 80 36 155 5 NA 18 "" NA NA "" NA 29 "29.1994"
"34279" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 1 70 0 NA 2 "" NA NA "" NA 29 "29.1994"
"34280" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 3 70 0 NA 2 "" NA NA "" NA 29 "29.1994"
"34281" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 2 70 0 NA 2 "" NA NA "" NA 29 "29.1994"
"34282" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 4 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34283" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 8 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34284" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 7 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34285" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 6 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34286" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 5 75 0 NA 3 "" NA NA "" NA 29 "29.1994"
"34287" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 9 110 2 NA 9 "" NA NA "" NA 29 "29.1994"
"34288" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 10 115 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34289" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 14 115 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34290" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 12 115 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34291" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 11 115 2 NA 11 "" NA NA "" NA 29 "29.1994"
"34292" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 13 115 3 NA 11 "" NA NA "" NA 29 "29.1994"
"34293" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 15 120 2 NA 12 "" NA NA "" NA 29 "29.1994"
"34294" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 16 120 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34295" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 19 120 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34296" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 17 120 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34297" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 18 120 4 NA 12 "" NA NA "" NA 29 "29.1994"
"34298" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 20 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34299" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 24 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34300" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 23 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34301" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 22 125 3 NA 12 "" NA NA "" NA 29 "29.1994"
"34302" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 21 125 4 NA 12 "" NA NA "" NA 29 "29.1994"
"34303" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 26 130 2 NA 14 "" NA NA "" NA 29 "29.1994"
"34304" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 25 130 3 NA 14 "" NA NA "" NA 29 "29.1994"
"34305" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 27 130 3 NA 14 "" NA NA "" NA 29 "29.1994"
"34306" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 28 130 4 NA 14 "" NA NA "" NA 29 "29.1994"
"34307" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 29 130 5 NA 14 "" NA NA "" NA 29 "29.1994"
"34308" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 30 135 3 NA 14 "" NA NA "" NA 29 "29.1994"
"34309" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 31 135 4 NA 14 "" NA NA "" NA 29 "29.1994"
"34310" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 34 135 4 NA 14 "" NA NA "" NA 29 "29.1994"
"34311" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 33 135 6 NA 14 "" NA NA "" NA 29 "29.1994"
"34312" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 32 135 7 NA 14 "" NA NA "" NA 29 "29.1994"
"34313" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 35 140 5 NA 15 "" NA NA "" NA 29 "29.1994"
"34314" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 39 140 5 NA 15 "" NA NA "" NA 29 "29.1994"
"34315" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 38 140 5 NA 15 "" NA NA "" NA 29 "29.1994"
"34316" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 36 140 5 NA 15 "" NA NA "" NA 29 "29.1994"
"34318" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 40 145 5 NA 17 "" NA NA "" NA 29 "29.1994"
"34319" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 44 145 5 NA 17 "" NA NA "" NA 29 "29.1994"
"34320" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 43 145 5 NA 17 "" NA NA "" NA 29 "29.1994"
"34321" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 42 145 5 NA 17 "" NA NA "" NA 29 "29.1994"
"34322" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 41 145 5 NA 17 "" NA NA "" NA 29 "29.1994"
"34323" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 45 150 5 NA 18 "" NA NA "" NA 29 "29.1994"
"34324" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 46 150 6 NA 18 "" NA NA "" NA 29 "29.1994"
"34325" "10/20/94" 1994 4 "Final" 393 2 "SEPI" 72 250 321 10 "V" 0 8 0 9 8 "29S" 4664 "46G9" 146 47 150 8 NA 18 "" NA NA "" NA 29 "29.1994"
"34326" "10/20/94" 1994 4 "Final" 394 2 "SEPI" 72 251 321 10 "V" 0 8 0 9 8 "27" 4663 "46G8" 90 1 65 0 NA 2 "" NA NA "" NA 27 "27.1994"
